time,pco2_in_sea_water,pco2_in_sea_water_qc_agg,z
UTC,microatm,,m
2012-02-01T21:17:00Z,358.2,2,0.0
2012-02-02T00:17:00Z,348.3,2,0.0
2012-02-02T03:17:00Z,344.5,2,0.0
2012-02-02T06:17:00Z,344.2,2,0.0
2012-02-02T09:17:00Z,341.5,2,0.0
2012-02-02T12:17:00Z,348.0,2,0.0
2012-02-02T15:17:00Z,356.7,2,0.0
2012-02-02T18:17:00Z,365.3,2,0.0
2012-02-02T21:17:00Z,371.9,2,0.0
2012-02-03T00:17:00Z,362.9,2,0.0
2012-02-03T03:17:00Z,360.8,2,0.0
2012-02-03T06:17:00Z,355.4,2,0.0
2012-02-03T09:17:00Z,349.1,2,0.0
2012-02-03T12:17:00Z,349.0,2,0.0
2012-02-03T15:17:00Z,368.6,2,0.0
2012-02-03T18:17:00Z,351.3,2,0.0
2012-02-03T21:17:00Z,343.9,2,0.0
2012-02-04T00:17:00Z,343.6,2,0.0
2012-02-04T03:17:00Z,345.0,2,0.0
2012-02-04T06:17:00Z,349.1,2,0.0
2012-02-04T09:17:00Z,345.3,2,0.0
2012-02-04T12:17:00Z,346.8,2,0.0
2012-02-04T15:17:00Z,356.8,2,0.0
2012-02-04T18:17:00Z,374.8,2,0.0
2012-02-04T21:17:00Z,379.3,2,0.0
2012-02-05T00:17:00Z,356.5,2,0.0
2012-02-05T03:17:00Z,358.9,2,0.0
2012-02-05T06:17:00Z,358.6,2,0.0
2012-02-05T09:17:00Z,354.4,2,0.0
2012-02-05T12:17:00Z,352.8,2,0.0
2012-02-05T15:17:00Z,363.0,2,0.0
2012-02-05T18:17:00Z,382.8,2,0.0
2012-02-05T21:17:00Z,392.2,2,0.0
2012-02-06T00:17:00Z,363.9,2,0.0
2012-02-06T03:17:00Z,367.0,2,0.0
2012-02-06T06:17:00Z,365.2,2,0.0
2012-02-06T09:17:00Z,362.4,2,0.0
2012-02-06T12:17:00Z,359.0,2,0.0
2012-02-06T15:17:00Z,359.3,2,0.0
2012-02-06T18:17:00Z,367.4,2,0.0
2012-02-06T21:17:00Z,356.6,2,0.0
2012-02-07T00:17:00Z,353.0,2,0.0
2012-02-07T03:17:00Z,354.8,2,0.0
2012-02-07T06:17:00Z,351.4,2,0.0
2012-02-07T09:17:00Z,350.2,2,0.0
2012-02-07T12:17:00Z,352.2,2,0.0
2012-02-07T15:17:00Z,351.9,2,0.0
2012-02-07T18:17:00Z,350.0,2,0.0
2012-02-07T21:17:00Z,348.7,2,0.0
2012-02-08T00:17:00Z,344.9,2,0.0
2012-02-08T03:17:00Z,348.0,2,0.0
2012-02-08T06:17:00Z,346.2,2,0.0
2012-02-08T09:17:00Z,345.6,2,0.0
2012-02-08T12:17:00Z,344.5,2,0.0
2012-02-08T15:17:00Z,347.7,2,0.0
2012-02-08T18:17:00Z,350.7,2,0.0
2012-02-08T21:17:00Z,353.6,2,0.0
2012-02-09T00:17:00Z,341.4,2,0.0
2012-02-09T03:17:00Z,341.1,2,0.0
2012-02-09T06:17:00Z,342.1,2,0.0
2012-02-09T09:17:00Z,339.6,2,0.0
2012-02-09T12:17:00Z,342.2,2,0.0
2012-02-09T15:17:00Z,344.9,2,0.0
2012-02-09T18:17:00Z,347.8,2,0.0
2012-02-09T21:17:00Z,343.7,2,0.0
2012-02-10T00:17:00Z,337.5,2,0.0
2012-02-10T03:17:00Z,338.7,2,0.0
2012-02-10T06:17:00Z,341.0,2,0.0
2012-02-10T09:17:00Z,352.8,2,0.0
2012-02-10T12:17:00Z,347.3,2,0.0
2012-02-10T15:17:00Z,350.5,2,0.0
2012-02-10T18:17:00Z,351.3,2,0.0
2012-02-10T21:17:00Z,354.7,2,0.0
2012-02-11T00:17:00Z,357.4,2,0.0
2012-02-11T03:17:00Z,353.3,2,0.0
2012-02-11T06:17:00Z,352.8,2,0.0
2012-02-11T09:17:00Z,355.8,2,0.0
2012-02-11T12:17:00Z,348.0,2,0.0
2012-02-11T15:17:00Z,340.1,2,0.0
2012-02-11T18:17:00Z,347.0,2,0.0
2012-02-11T21:17:00Z,393.6,2,0.0
2012-02-12T00:17:00Z,390.3,2,0.0
2012-02-12T03:17:00Z,359.4,2,0.0
2012-02-12T06:17:00Z,373.6,2,0.0
2012-02-12T09:17:00Z,323.7,2,0.0
2012-02-12T12:17:00Z,315.1,2,0.0
2012-02-12T15:17:00Z,312.8,2,0.0
2012-02-12T18:17:00Z,313.2,2,0.0
2012-02-12T21:17:00Z,316.6,2,0.0
2012-02-13T00:17:00Z,314.2,2,0.0
2012-02-13T03:17:00Z,318.3,2,0.0
2012-02-13T06:17:00Z,313.4,2,0.0
2012-02-13T09:17:00Z,312.8,2,0.0
2012-02-13T12:17:00Z,313.4,2,0.0
2012-02-13T15:17:00Z,320.8,2,0.0
2012-02-13T18:17:00Z,326.9,2,0.0
2012-02-13T21:17:00Z,328.1,2,0.0
2012-02-14T00:17:00Z,324.3,2,0.0
2012-02-14T03:17:00Z,320.4,2,0.0
2012-02-14T06:17:00Z,323.6,2,0.0
2012-02-14T09:17:00Z,320.6,2,0.0
2012-02-14T12:17:00Z,324.6,2,0.0
2012-02-14T15:17:00Z,325.1,2,0.0
2012-02-14T18:17:00Z,330.8,2,0.0
2012-02-14T21:17:00Z,324.5,2,0.0
2012-02-15T00:17:00Z,326.6,2,0.0
2012-02-15T03:17:00Z,327.8,2,0.0
2012-02-15T06:17:00Z,329.5,2,0.0
2012-02-15T09:17:00Z,324.7,2,0.0
2012-02-15T12:17:00Z,329.7,2,0.0
2012-02-15T15:17:00Z,327.1,2,0.0
2012-02-15T18:17:00Z,327.4,2,0.0
2012-02-15T21:17:00Z,328.6,2,0.0
2012-02-16T00:17:00Z,333.2,2,0.0
2012-02-16T03:17:00Z,334.8,2,0.0
2012-02-16T06:17:00Z,334.9,2,0.0
2012-02-16T09:17:00Z,334.8,2,0.0
2012-02-16T12:17:00Z,336.8,2,0.0
2012-02-16T15:17:00Z,341.4,2,0.0
2012-02-16T18:17:00Z,341.5,2,0.0
2012-02-16T21:17:00Z,340.0,2,0.0
2012-02-17T00:17:00Z,337.9,2,0.0
2012-02-17T03:17:00Z,342.0,2,0.0
2012-02-17T06:17:00Z,339.8,2,0.0
2012-02-17T09:17:00Z,336.9,2,0.0
2012-02-17T12:17:00Z,337.6,2,0.0
2012-02-17T15:17:00Z,342.3,2,0.0
2012-02-17T18:17:00Z,344.5,2,0.0
2012-02-17T21:17:00Z,339.8,2,0.0
2012-02-18T00:17:00Z,340.6,2,0.0
2012-02-18T03:17:00Z,342.2,2,0.0
2012-02-18T06:17:00Z,338.6,2,0.0
2012-02-18T09:17:00Z,335.5,2,0.0
2012-02-18T12:17:00Z,339.6,2,0.0
2012-02-18T15:17:00Z,343.8,2,0.0
2012-02-18T18:17:00Z,342.8,2,0.0
2012-02-18T21:17:00Z,335.4,2,0.0
2012-02-19T00:17:00Z,335.4,2,0.0
2012-02-19T03:17:00Z,338.6,2,0.0
2012-02-19T06:17:00Z,339.0,2,0.0
2012-02-19T09:17:00Z,336.1,2,0.0
2012-02-19T12:17:00Z,334.8,2,0.0
2012-02-19T15:17:00Z,342.8,2,0.0
2012-02-19T18:17:00Z,344.7,2,0.0
2012-02-19T21:17:00Z,343.2,2,0.0
2012-02-20T00:17:00Z,341.8,2,0.0
2012-02-20T03:17:00Z,341.7,2,0.0
2012-02-20T06:17:00Z,344.6,2,0.0
2012-02-20T09:17:00Z,336.0,2,0.0
2012-02-20T12:17:00Z,331.9,2,0.0
2012-02-20T15:17:00Z,331.1,2,0.0
2012-02-20T18:17:00Z,326.0,2,0.0
2012-02-20T21:17:00Z,326.4,2,0.0
2012-02-21T00:17:00Z,326.9,2,0.0
2012-02-21T03:17:00Z,329.5,2,0.0
2012-02-21T06:17:00Z,329.1,2,0.0
2012-02-21T09:17:00Z,330.0,2,0.0
2012-02-21T12:17:00Z,330.3,2,0.0
2012-02-21T15:17:00Z,333.0,2,0.0
2012-02-21T18:17:00Z,332.3,2,0.0
2012-02-21T21:17:00Z,337.7,2,0.0
2012-02-22T00:17:00Z,325.1,2,0.0
2012-02-22T03:17:00Z,327.9,2,0.0
2012-02-22T06:17:00Z,329.0,2,0.0
2012-02-22T09:17:00Z,327.8,2,0.0
2012-02-22T12:17:00Z,327.8,2,0.0
2012-02-22T15:17:00Z,337.6,2,0.0
2012-02-22T18:17:00Z,344.0,2,0.0
2012-02-22T21:17:00Z,348.9,2,0.0
2012-02-23T00:17:00Z,337.4,2,0.0
2012-02-23T03:17:00Z,333.9,2,0.0
2012-02-23T06:17:00Z,344.1,2,0.0
2012-02-23T09:17:00Z,344.5,2,0.0
2012-02-23T12:17:00Z,342.0,2,0.0
2012-02-23T15:17:00Z,352.3,2,0.0
2012-02-23T18:17:00Z,356.3,2,0.0
2012-02-23T21:17:00Z,356.5,2,0.0
2012-02-24T00:17:00Z,353.6,2,0.0
2012-02-24T03:17:00Z,353.5,2,0.0
2012-02-24T06:17:00Z,356.9,2,0.0
2012-02-24T09:17:00Z,354.9,2,0.0
2012-02-24T12:17:00Z,353.5,2,0.0
2012-02-24T15:17:00Z,350.9,2,0.0
2012-02-24T18:17:00Z,352.6,2,0.0
2012-02-24T21:17:00Z,366.6,2,0.0
2012-02-25T00:17:00Z,355.6,2,0.0
2012-02-25T03:17:00Z,348.4,2,0.0
2012-02-25T06:17:00Z,346.8,2,0.0
2012-02-25T09:17:00Z,354.0,2,0.0
2012-02-25T12:17:00Z,344.8,2,0.0
2012-02-25T15:17:00Z,344.5,2,0.0
2012-02-25T18:17:00Z,345.0,2,0.0
2012-02-25T21:17:00Z,349.0,2,0.0
2012-02-26T00:17:00Z,346.4,2,0.0
2012-02-26T03:17:00Z,345.3,2,0.0
2012-02-26T06:17:00Z,351.1,2,0.0
2012-02-26T09:17:00Z,353.3,2,0.0
2012-02-26T12:17:00Z,353.0,2,0.0
2012-02-26T15:17:00Z,350.5,2,0.0
2012-02-26T18:17:00Z,357.1,2,0.0
2012-02-26T21:17:00Z,347.9,2,0.0
2012-02-27T00:17:00Z,346.1,2,0.0
2012-02-27T03:17:00Z,347.0,2,0.0
2012-02-27T06:17:00Z,349.4,2,0.0
2012-02-27T09:17:00Z,352.7,2,0.0
2012-02-27T12:17:00Z,354.4,2,0.0
2012-02-27T15:17:00Z,353.2,2,0.0
2012-02-27T18:17:00Z,354.1,2,0.0
2012-02-27T21:17:00Z,358.6,2,0.0
2012-02-28T00:17:00Z,353.0,2,0.0
2012-02-28T03:17:00Z,347.5,2,0.0
2012-02-28T06:17:00Z,345.8,2,0.0
2012-02-28T09:17:00Z,355.6,2,0.0
2012-02-28T12:17:00Z,353.6,2,0.0
2012-02-28T15:17:00Z,349.5,2,0.0
2012-02-28T18:17:00Z,352.4,2,0.0
2012-02-28T21:17:00Z,360.3,2,0.0
2012-02-29T00:17:00Z,357.4,2,0.0
2012-02-29T03:17:00Z,352.2,2,0.0
2012-02-29T06:17:00Z,350.2,2,0.0
2012-02-29T09:17:00Z,353.3,2,0.0
2012-02-29T12:17:00Z,355.8,2,0.0
2012-02-29T15:17:00Z,363.4,2,0.0
2012-02-29T18:17:00Z,367.1,2,0.0
2012-02-29T21:17:00Z,367.1,2,0.0
2012-03-01T00:17:00Z,364.5,2,0.0
2012-03-01T03:17:00Z,364.4,2,0.0
2012-03-01T06:17:00Z,359.1,2,0.0
2012-03-01T09:17:00Z,364.0,2,0.0
2012-03-01T12:17:00Z,365.2,2,0.0
2012-03-01T15:17:00Z,365.2,2,0.0
2012-03-01T18:17:00Z,367.5,2,0.0
2012-03-01T21:17:00Z,367.5,2,0.0
2012-03-02T00:17:00Z,367.5,2,0.0
2012-03-02T03:17:00Z,378.9,2,0.0
2012-03-02T06:17:00Z,371.2,2,0.0
2012-03-02T09:17:00Z,372.2,2,0.0
2012-03-02T12:17:00Z,375.6,2,0.0
2012-03-02T15:17:00Z,381.4,2,0.0
2012-03-02T18:17:00Z,384.2,2,0.0
2012-03-02T21:17:00Z,385.4,2,0.0
2012-03-03T00:17:00Z,389.7,2,0.0
2012-03-03T03:17:00Z,390.3,2,0.0
2012-03-03T06:17:00Z,384.0,2,0.0
2012-03-03T09:17:00Z,386.5,2,0.0
2012-03-03T12:17:00Z,385.6,2,0.0
2012-03-03T15:17:00Z,389.4,2,0.0
2012-03-03T18:17:00Z,385.8,2,0.0
2012-03-03T21:17:00Z,380.5,2,0.0
2012-03-04T00:17:00Z,377.7,2,0.0
2012-03-04T03:17:00Z,378.3,2,0.0
2012-03-04T06:17:00Z,376.2,2,0.0
2012-03-04T09:17:00Z,374.8,2,0.0
2012-03-04T12:17:00Z,373.0,2,0.0
2012-03-04T15:17:00Z,364.1,2,0.0
2012-03-04T18:17:00Z,364.2,2,0.0
2012-03-04T21:17:00Z,361.6,2,0.0
2012-03-05T00:17:00Z,358.5,2,0.0
2012-03-05T03:17:00Z,359.5,2,0.0
2012-03-05T06:17:00Z,361.1,2,0.0
2012-03-05T09:17:00Z,360.6,2,0.0
2012-03-05T12:17:00Z,360.7,2,0.0
2012-03-05T15:17:00Z,363.6,2,0.0
2012-03-05T18:17:00Z,373.4,2,0.0
2012-03-05T21:17:00Z,372.7,2,0.0
2012-03-06T00:17:00Z,367.9,2,0.0
2012-03-06T03:17:00Z,361.8,2,0.0
2012-03-06T06:17:00Z,358.9,2,0.0
2012-03-06T09:17:00Z,358.8,2,0.0
2012-03-06T12:17:00Z,359.6,2,0.0
2012-03-06T15:17:00Z,367.7,2,0.0
2012-03-06T18:17:00Z,361.7,2,0.0
2012-03-06T21:17:00Z,362.6,2,0.0
2012-03-07T00:17:00Z,361.6,2,0.0
2012-03-07T03:17:00Z,366.0,2,0.0
2012-03-07T06:17:00Z,366.6,2,0.0
2012-03-07T09:17:00Z,368.6,2,0.0
2012-03-07T12:17:00Z,370.5,2,0.0
2012-03-07T15:17:00Z,376.7,2,0.0
2012-03-07T18:17:00Z,376.7,2,0.0
2012-03-07T21:17:00Z,376.5,2,0.0
2012-03-08T00:17:00Z,369.7,2,0.0
2012-03-08T03:17:00Z,367.3,2,0.0
2012-03-08T06:17:00Z,366.8,2,0.0
2012-03-08T09:17:00Z,368.3,2,0.0
2012-03-08T12:17:00Z,372.7,2,0.0
2012-03-08T15:17:00Z,388.4,2,0.0
2012-03-08T18:17:00Z,392.1,2,0.0
2012-03-08T21:17:00Z,397.1,2,0.0
2012-03-09T00:17:00Z,376.1,2,0.0
2012-03-09T03:17:00Z,372.6,2,0.0
2012-03-09T06:17:00Z,370.6,2,0.0
2012-03-09T09:17:00Z,372.4,2,0.0
2012-03-09T12:17:00Z,373.7,2,0.0
2012-03-09T15:17:00Z,390.1,2,0.0
2012-03-09T18:17:00Z,385.9,2,0.0
2012-03-09T21:17:00Z,391.7,2,0.0
2012-03-10T00:17:00Z,376.1,2,0.0
2012-03-10T03:17:00Z,374.0,2,0.0
2012-03-10T06:17:00Z,374.9,2,0.0
2012-03-10T09:17:00Z,376.2,2,0.0
2012-03-10T12:17:00Z,397.4,2,0.0
2012-03-10T15:17:00Z,383.9,2,0.0
2012-03-10T18:17:00Z,369.7,2,0.0
2012-03-10T21:17:00Z,367.3,2,0.0
2012-03-11T00:17:00Z,372.5,2,0.0
2012-03-11T03:17:00Z,366.2,2,0.0
2012-03-11T06:17:00Z,370.8,2,0.0
2012-03-11T09:17:00Z,366.0,2,0.0
2012-03-11T12:17:00Z,365.0,2,0.0
2012-03-11T15:17:00Z,369.4,2,0.0
2012-03-11T18:17:00Z,370.8,2,0.0
2012-03-11T21:17:00Z,368.5,2,0.0
2012-03-12T00:17:00Z,359.3,2,0.0
2012-03-12T03:17:00Z,356.7,2,0.0
2012-03-12T06:17:00Z,362.4,2,0.0
2012-03-12T09:17:00Z,360.0,2,0.0
2012-03-12T12:17:00Z,359.7,2,0.0
2012-03-12T15:17:00Z,363.1,2,0.0
2012-03-12T18:17:00Z,375.2,2,0.0
2012-03-12T21:17:00Z,381.5,2,0.0
2012-03-13T00:17:00Z,373.9,2,0.0
2012-03-13T03:17:00Z,356.7,2,0.0
2012-03-13T06:17:00Z,356.0,2,0.0
2012-03-13T09:17:00Z,360.4,2,0.0
2012-03-13T12:17:00Z,365.7,2,0.0
2012-03-13T15:17:00Z,369.2,2,0.0
2012-03-13T18:17:00Z,380.9,2,0.0
2012-03-13T21:17:00Z,392.8,2,0.0
2012-03-14T00:17:00Z,383.4,2,0.0
2012-03-14T03:17:00Z,365.7,2,0.0
2012-03-14T06:17:00Z,361.3,2,0.0
2012-03-14T09:17:00Z,369.3,2,0.0
2012-03-14T12:17:00Z,369.1,2,0.0
2012-03-14T15:17:00Z,379.0,2,0.0
2012-03-14T18:17:00Z,396.9,2,0.0
2012-03-14T21:17:00Z,393.0,2,0.0
2012-03-15T00:17:00Z,382.3,2,0.0
2012-03-15T03:17:00Z,378.9,2,0.0
2012-03-15T06:17:00Z,376.1,2,0.0
2012-03-15T09:17:00Z,374.6,2,0.0
2012-03-15T12:17:00Z,380.3,2,0.0
2012-03-15T15:17:00Z,401.5,2,0.0
2012-03-15T18:17:00Z,409.2,2,0.0
2012-03-15T21:17:00Z,400.6,2,0.0
2012-03-16T00:17:00Z,391.8,2,0.0
2012-03-16T03:17:00Z,389.1,2,0.0
2012-03-16T06:17:00Z,381.5,2,0.0
2012-03-16T09:17:00Z,377.6,2,0.0
2012-03-16T12:17:00Z,383.1,2,0.0
2012-03-16T15:17:00Z,414.6,2,0.0
2012-03-16T18:17:00Z,431.3,2,0.0
2012-03-16T21:17:00Z,418.3,2,0.0
2012-03-17T00:17:00Z,390.7,2,0.0
2012-03-17T08:17:00Z,394.3,2,0.0
2012-03-17T16:17:00Z,448.8,2,0.0
2012-03-18T00:17:00Z,445.4,2,0.0
2012-03-18T16:17:00Z,510.5,2,0.0
2012-03-19T08:17:00Z,477.0,2,0.0
2012-03-26T21:17:00Z,NaN,2,0.0
2012-03-27T00:17:00Z,NaN,2,0.0
2012-03-27T03:17:00Z,NaN,2,0.0
2012-03-27T06:17:00Z,NaN,2,0.0
2012-03-27T09:17:00Z,NaN,2,0.0
2012-03-27T12:17:00Z,NaN,2,0.0
2012-03-27T15:17:00Z,NaN,2,0.0
2012-03-27T18:17:00Z,NaN,2,0.0
2012-03-27T21:17:00Z,NaN,2,0.0
2012-03-28T00:17:00Z,NaN,2,0.0
2012-03-28T03:17:00Z,NaN,2,0.0
2012-03-28T06:17:00Z,NaN,2,0.0
2012-03-28T09:17:00Z,NaN,2,0.0
2012-03-28T12:17:00Z,NaN,2,0.0
2012-03-28T15:17:00Z,NaN,2,0.0
2012-03-28T18:17:00Z,NaN,2,0.0
2012-03-28T21:17:00Z,NaN,2,0.0
2012-03-29T00:17:00Z,NaN,2,0.0
2012-03-29T03:17:00Z,NaN,2,0.0
2012-03-29T06:17:00Z,NaN,2,0.0
2012-03-29T09:17:00Z,NaN,2,0.0
2012-03-29T12:17:00Z,NaN,2,0.0
2012-03-29T15:17:00Z,NaN,2,0.0
2012-03-29T18:17:00Z,NaN,2,0.0
2012-03-29T21:17:00Z,NaN,2,0.0
2012-03-30T00:17:00Z,NaN,2,0.0
2012-03-30T03:17:00Z,NaN,2,0.0
2012-03-30T06:17:00Z,NaN,2,0.0
2012-03-30T09:17:00Z,NaN,2,0.0
2012-03-30T12:17:00Z,NaN,2,0.0
2012-03-30T15:17:00Z,NaN,2,0.0
2012-03-30T18:17:00Z,NaN,2,0.0
2012-03-30T21:17:00Z,NaN,2,0.0
2012-03-31T00:17:00Z,NaN,2,0.0
2012-03-31T03:17:00Z,NaN,2,0.0
2012-03-31T06:17:00Z,NaN,2,0.0
2012-03-31T09:17:00Z,NaN,2,0.0
2012-03-31T12:17:00Z,NaN,2,0.0
2012-03-31T15:17:00Z,NaN,2,0.0
2012-03-31T18:17:00Z,NaN,2,0.0
2012-03-31T21:17:00Z,NaN,2,0.0
2012-04-01T00:17:00Z,NaN,2,0.0
2012-04-01T03:17:00Z,NaN,2,0.0
2012-04-01T06:17:00Z,NaN,2,0.0
2012-04-01T09:17:00Z,NaN,2,0.0
2012-04-01T12:17:00Z,NaN,2,0.0
2012-04-01T15:17:00Z,NaN,2,0.0
2012-04-01T18:17:00Z,NaN,2,0.0
2012-04-01T21:17:00Z,NaN,2,0.0
2012-04-02T00:17:00Z,NaN,2,0.0
2012-04-02T03:17:00Z,NaN,2,0.0
2012-04-02T06:17:00Z,NaN,2,0.0
2012-04-02T09:17:00Z,NaN,2,0.0
2012-04-02T12:17:00Z,NaN,2,0.0
2012-04-02T15:17:00Z,NaN,2,0.0
2012-04-02T18:17:00Z,NaN,2,0.0
2012-04-02T21:17:00Z,NaN,2,0.0
2012-04-03T00:17:00Z,NaN,2,0.0
2012-04-03T03:17:00Z,NaN,2,0.0
2012-04-03T06:17:00Z,NaN,2,0.0
2012-04-03T09:17:00Z,NaN,2,0.0
2012-04-03T12:17:00Z,NaN,2,0.0
2012-04-03T15:17:00Z,NaN,2,0.0
2012-04-03T18:17:00Z,NaN,2,0.0
2012-04-03T21:17:00Z,NaN,2,0.0
2012-04-04T00:17:00Z,NaN,2,0.0
2012-04-04T03:17:00Z,NaN,2,0.0
2012-04-04T06:17:00Z,NaN,2,0.0
2012-04-04T09:17:00Z,NaN,2,0.0
2012-04-04T12:17:00Z,NaN,2,0.0
2012-04-04T15:17:00Z,NaN,2,0.0
2012-04-04T18:17:00Z,NaN,2,0.0
2012-04-04T21:17:00Z,NaN,2,0.0
2012-04-05T00:17:00Z,NaN,2,0.0
2012-04-05T03:17:00Z,NaN,2,0.0
2012-04-05T06:17:00Z,NaN,2,0.0
2012-04-05T09:17:00Z,NaN,2,0.0
2012-04-05T12:17:00Z,NaN,2,0.0
2012-04-05T15:17:00Z,NaN,2,0.0
2012-04-05T18:17:00Z,NaN,2,0.0
2012-04-05T21:17:00Z,NaN,2,0.0
2012-04-06T00:17:00Z,NaN,2,0.0
2012-04-06T03:17:00Z,NaN,2,0.0
2012-04-06T06:17:00Z,NaN,2,0.0
2012-04-06T09:17:00Z,NaN,2,0.0
2012-04-06T12:17:00Z,NaN,2,0.0
2012-04-06T15:17:00Z,NaN,2,0.0
2012-04-06T18:17:00Z,NaN,2,0.0
2012-04-06T21:17:00Z,NaN,2,0.0
2012-04-07T00:17:00Z,NaN,2,0.0
2012-04-07T03:17:00Z,NaN,2,0.0
2012-04-07T06:17:00Z,NaN,2,0.0
2012-04-07T09:17:00Z,NaN,2,0.0
2012-04-07T12:17:00Z,NaN,2,0.0
2012-04-07T15:17:00Z,NaN,2,0.0
2012-04-07T18:17:00Z,NaN,2,0.0
2012-04-07T21:17:00Z,NaN,2,0.0
2012-04-08T00:17:00Z,NaN,2,0.0
2012-04-08T03:17:00Z,NaN,2,0.0
2012-04-08T06:17:00Z,NaN,2,0.0
2012-04-08T09:17:00Z,NaN,2,0.0
2012-04-08T12:17:00Z,NaN,2,0.0
2012-04-08T15:17:00Z,NaN,2,0.0
2012-04-08T18:17:00Z,NaN,2,0.0
2012-04-08T21:17:00Z,NaN,2,0.0
2012-04-09T00:17:00Z,NaN,2,0.0
2012-04-09T03:17:00Z,NaN,2,0.0
2012-04-09T06:17:00Z,NaN,2,0.0
2012-04-09T09:17:00Z,NaN,2,0.0
2012-04-09T12:17:00Z,NaN,2,0.0
2012-04-09T15:17:00Z,NaN,2,0.0
2012-04-09T18:17:00Z,NaN,2,0.0
2012-04-09T21:17:00Z,NaN,2,0.0
2012-04-10T00:17:00Z,NaN,2,0.0
2012-04-10T03:17:00Z,NaN,2,0.0
2012-04-10T06:17:00Z,NaN,2,0.0
2012-04-10T09:17:00Z,NaN,2,0.0
2012-04-10T12:17:00Z,NaN,2,0.0
2012-04-10T15:17:00Z,NaN,2,0.0
2012-04-10T18:17:00Z,NaN,2,0.0
2012-04-10T21:17:00Z,NaN,2,0.0
2012-04-11T00:17:00Z,NaN,2,0.0
2012-04-11T03:17:00Z,NaN,2,0.0
2012-04-11T06:17:00Z,NaN,2,0.0
2012-04-11T09:17:00Z,NaN,2,0.0
2012-04-11T12:17:00Z,NaN,2,0.0
2012-04-11T15:17:00Z,NaN,2,0.0
2012-04-11T18:17:00Z,NaN,2,0.0
2012-04-11T21:17:00Z,NaN,2,0.0
2012-04-12T00:17:00Z,NaN,2,0.0
2012-04-12T03:17:00Z,NaN,2,0.0
2012-04-12T06:17:00Z,NaN,2,0.0
2012-04-12T09:17:00Z,NaN,2,0.0
2012-04-12T12:17:00Z,NaN,2,0.0
2012-04-12T15:17:00Z,NaN,2,0.0
2012-04-12T18:17:00Z,NaN,2,0.0
2012-04-12T21:17:00Z,NaN,2,0.0
2012-04-13T00:17:00Z,NaN,2,0.0
2012-04-13T03:17:00Z,NaN,2,0.0
2012-04-13T06:17:00Z,NaN,2,0.0
2012-04-13T09:17:00Z,NaN,2,0.0
2012-04-13T12:17:00Z,NaN,2,0.0
2012-04-13T15:17:00Z,NaN,2,0.0
2012-04-13T18:17:00Z,NaN,2,0.0
2012-04-13T21:17:00Z,NaN,2,0.0
2012-04-14T00:17:00Z,NaN,2,0.0
2012-04-14T03:17:00Z,NaN,2,0.0
2012-04-14T09:17:00Z,NaN,2,0.0
2012-04-14T12:17:00Z,NaN,2,0.0
2012-04-14T15:17:00Z,NaN,2,0.0
2012-04-14T18:17:00Z,NaN,2,0.0
2012-04-14T21:17:00Z,NaN,2,0.0
2012-04-15T00:17:00Z,NaN,2,0.0
2012-04-15T03:17:00Z,NaN,2,0.0
2012-04-15T06:17:00Z,NaN,2,0.0
2012-04-15T09:17:00Z,NaN,2,0.0
2012-04-15T12:17:00Z,NaN,2,0.0
2012-04-15T15:17:00Z,NaN,2,0.0
2012-04-15T18:17:00Z,NaN,2,0.0
2012-04-15T21:17:00Z,NaN,2,0.0
2012-04-16T00:17:00Z,NaN,2,0.0
2012-04-16T03:17:00Z,NaN,2,0.0
2012-04-16T06:17:00Z,NaN,2,0.0
2012-04-16T09:17:00Z,NaN,2,0.0
2012-04-16T12:17:00Z,NaN,2,0.0
2012-04-16T15:17:00Z,NaN,2,0.0
2012-04-16T18:17:00Z,NaN,2,0.0
2012-04-16T21:17:00Z,NaN,2,0.0
2012-04-17T00:17:00Z,NaN,2,0.0
2012-04-17T03:17:00Z,NaN,2,0.0
2012-04-17T06:17:00Z,NaN,2,0.0
2012-04-17T09:17:00Z,NaN,2,0.0
2012-04-17T12:17:00Z,NaN,2,0.0
2012-04-17T15:17:00Z,NaN,2,0.0
2012-04-17T18:17:00Z,NaN,2,0.0
2012-04-17T21:17:00Z,NaN,2,0.0
2012-04-18T00:17:00Z,NaN,2,0.0
2012-04-18T03:17:00Z,NaN,2,0.0
2012-04-18T06:17:00Z,NaN,2,0.0
2012-04-18T09:17:00Z,NaN,2,0.0
2012-04-18T12:17:00Z,NaN,2,0.0
2012-04-18T15:17:00Z,NaN,2,0.0
2012-04-18T18:17:00Z,NaN,2,0.0
2012-04-18T21:17:00Z,NaN,2,0.0
2012-04-19T00:17:00Z,NaN,2,0.0
2012-04-19T03:17:00Z,NaN,2,0.0
2012-04-19T06:17:00Z,NaN,2,0.0
2012-04-19T09:17:00Z,NaN,2,0.0
2012-04-19T12:17:00Z,NaN,2,0.0
2012-04-19T15:17:00Z,NaN,2,0.0
2012-04-19T18:17:00Z,NaN,2,0.0
2012-04-19T21:17:00Z,NaN,2,0.0
2012-04-20T00:17:00Z,NaN,2,0.0
2012-04-20T03:17:00Z,NaN,2,0.0
2012-04-20T06:17:00Z,NaN,2,0.0
2012-04-20T09:17:00Z,NaN,2,0.0
2012-04-20T12:17:00Z,NaN,2,0.0
2012-04-20T15:17:00Z,NaN,2,0.0
2012-04-20T18:17:00Z,NaN,2,0.0
