time,sea_water_temperature,sea_water_temperature_qc_agg,z
UTC,degree_Celsius,,m
2011-08-17T06:17:00Z,28.045,2,0.0
2011-08-17T09:17:00Z,28.123,2,0.0
2011-08-17T12:17:00Z,28.126,2,0.0
2011-08-17T15:17:00Z,28.269,2,0.0
2011-08-17T18:17:00Z,28.396,2,0.0
2011-08-17T21:17:00Z,28.542,2,0.0
2011-08-18T00:17:00Z,28.444,2,0.0
2011-08-18T03:17:00Z,28.367,2,0.0
2011-08-18T06:17:00Z,28.334,2,0.0
2011-08-18T09:17:00Z,28.373,2,0.0
2011-08-18T12:17:00Z,28.382,2,0.0
2011-08-18T15:17:00Z,28.557,2,0.0
2011-08-18T18:17:00Z,28.709,2,0.0
2011-08-18T21:17:00Z,29.067,2,0.0
2011-08-19T00:17:00Z,28.903,2,0.0
2011-08-19T03:17:00Z,28.812,2,0.0
2011-08-19T06:17:00Z,28.585,2,0.0
2011-08-19T09:17:00Z,28.429,2,0.0
2011-08-19T12:17:00Z,28.433,2,0.0
2011-08-19T15:17:00Z,28.608,2,0.0
2011-08-19T18:17:00Z,28.693,2,0.0
2011-08-19T21:17:00Z,29.14,2,0.0
2011-08-20T00:17:00Z,28.878,2,0.0
2011-08-20T03:17:00Z,28.74,2,0.0
2011-08-20T06:17:00Z,28.59,2,0.0
2011-08-20T09:17:00Z,28.529,2,0.0
2011-08-20T12:17:00Z,28.535,2,0.0
2011-08-20T15:17:00Z,28.686,2,0.0
2011-08-20T18:17:00Z,28.958,2,0.0
2011-08-20T21:17:00Z,29.177,2,0.0
2011-08-21T00:17:00Z,29.115,2,0.0
2011-08-21T03:17:00Z,28.869,2,0.0
2011-08-21T06:17:00Z,28.683,2,0.0
2011-08-21T09:17:00Z,28.662,2,0.0
2011-08-21T12:17:00Z,28.646,2,0.0
2011-08-21T15:17:00Z,28.659,2,0.0
2011-08-21T18:17:00Z,28.895,2,0.0
2011-08-21T21:17:00Z,29.092,2,0.0
2011-08-22T00:17:00Z,28.786,2,0.0
2011-08-22T03:17:00Z,28.779,2,0.0
2011-08-22T06:17:00Z,28.792,2,0.0
2011-08-22T09:17:00Z,28.813,2,0.0
2011-08-22T12:17:00Z,28.836,2,0.0
2011-08-22T15:17:00Z,28.919,2,0.0
2011-08-22T18:17:00Z,29.146,2,0.0
2011-08-22T21:17:00Z,29.171,2,0.0
2011-08-23T00:17:00Z,29.136,2,0.0
2011-08-23T03:17:00Z,29.118,2,0.0
2011-08-23T06:17:00Z,29.13,2,0.0
2011-08-23T09:17:00Z,29.08,2,0.0
2011-08-23T12:17:00Z,29.034,2,0.0
2011-08-23T15:17:00Z,29.043,2,0.0
2011-08-23T18:17:00Z,29.251,2,0.0
2011-08-23T21:17:00Z,29.435,2,0.0
2011-08-24T00:17:00Z,29.344,2,0.0
2011-08-24T03:17:00Z,29.157,2,0.0
2011-08-24T06:17:00Z,29.127,2,0.0
2011-08-24T09:17:00Z,29.1,2,0.0
2011-08-24T12:17:00Z,29.088,2,0.0
2011-08-24T15:17:00Z,29.155,2,0.0
2011-08-24T18:17:00Z,29.221,2,0.0
2011-08-24T21:17:00Z,29.32,2,0.0
2011-08-25T00:17:00Z,29.185,2,0.0
2011-08-25T03:17:00Z,29.129,2,0.0
2011-08-25T06:17:00Z,29.093,2,0.0
2011-08-25T09:17:00Z,29.116,2,0.0
2011-08-25T12:17:00Z,29.101,2,0.0
2011-08-25T15:17:00Z,29.134,2,0.0
2011-08-25T18:17:00Z,29.251,2,0.0
2011-08-25T21:17:00Z,29.289,2,0.0
2011-08-26T00:17:00Z,29.242,2,0.0
2011-08-26T03:17:00Z,29.19,2,0.0
2011-08-26T06:17:00Z,29.119,2,0.0
2011-08-26T09:17:00Z,29.075,2,0.0
2011-08-26T12:17:00Z,28.999,2,0.0
2011-08-26T15:17:00Z,28.953,2,0.0
2011-08-26T18:17:00Z,28.821,2,0.0
2011-08-26T21:17:00Z,28.827,2,0.0
2011-08-27T00:17:00Z,28.789,2,0.0
2011-08-27T03:17:00Z,28.73,2,0.0
2011-08-27T06:17:00Z,28.658,2,0.0
2011-08-27T09:17:00Z,28.646,2,0.0
2011-08-27T12:17:00Z,28.648,2,0.0
2011-08-27T15:17:00Z,28.637,2,0.0
2011-08-27T18:17:00Z,28.896,2,0.0
2011-08-27T21:17:00Z,28.935,2,0.0
2011-08-28T00:17:00Z,28.902,2,0.0
2011-08-28T03:17:00Z,28.855,2,0.0
2011-08-28T06:17:00Z,28.846,2,0.0
2011-08-28T09:17:00Z,28.895,2,0.0
2011-08-28T12:17:00Z,28.893,2,0.0
2011-08-28T15:17:00Z,28.921,2,0.0
2011-08-28T18:17:00Z,29.389,2,0.0
2011-08-28T21:17:00Z,29.428,2,0.0
2011-08-29T00:17:00Z,29.087,2,0.0
2011-08-29T03:17:00Z,29.038,2,0.0
2011-08-29T06:17:00Z,29.042,2,0.0
2011-08-29T09:17:00Z,28.989,2,0.0
2011-08-29T12:17:00Z,28.974,2,0.0
2011-08-29T15:17:00Z,29.07,2,0.0
2011-08-29T18:17:00Z,29.21,2,0.0
2011-08-29T21:17:00Z,29.176,2,0.0
2011-08-30T00:17:00Z,29.128,2,0.0
2011-08-30T03:17:00Z,29.073,2,0.0
2011-08-30T06:17:00Z,29.055,2,0.0
2011-08-30T09:17:00Z,29.026,2,0.0
2011-08-30T12:17:00Z,29.141,2,0.0
2011-08-30T15:17:00Z,29.246,2,0.0
2011-08-30T21:55:00Z,29.77,2,0.0
2011-08-31T00:55:00Z,29.239,2,0.0
2011-08-31T03:55:00Z,29.175,2,0.0
2011-08-31T06:55:00Z,29.129,2,0.0
2011-08-31T09:55:00Z,29.108,2,0.0
2011-08-31T12:55:00Z,29.099,2,0.0
2011-08-31T15:55:00Z,29.152,2,0.0
2011-08-31T18:55:00Z,29.194,2,0.0
2011-08-31T21:55:00Z,29.227,2,0.0
2011-09-01T00:55:00Z,29.164,2,0.0
2011-09-01T03:55:00Z,29.132,2,0.0
2011-09-01T06:55:00Z,29.107,2,0.0
2011-09-01T09:55:00Z,29.068,2,0.0
2011-09-01T12:55:00Z,29.025,2,0.0
2011-09-01T15:55:00Z,29.073,2,0.0
2011-09-01T18:55:00Z,29.183,2,0.0
2011-09-01T21:55:00Z,29.155,2,0.0
2011-09-02T00:55:00Z,29.098,2,0.0
2011-09-02T03:55:00Z,29.061,2,0.0
2011-09-02T06:55:00Z,29.01,2,0.0
2011-09-02T09:55:00Z,28.941,2,0.0
2011-09-02T12:55:00Z,28.897,2,0.0
2011-09-02T15:55:00Z,28.959,2,0.0
2011-09-02T18:55:00Z,29.17,2,0.0
2011-09-02T21:55:00Z,29.272,2,0.0
2011-09-03T00:55:00Z,29.087,2,0.0
2011-09-03T03:55:00Z,28.978,2,0.0
2011-09-03T06:55:00Z,28.971,2,0.0
2011-09-03T09:55:00Z,28.931,2,0.0
2011-09-03T12:55:00Z,28.916,2,0.0
2011-09-03T15:55:00Z,29.016,2,0.0
2011-09-03T18:55:00Z,29.498,2,0.0
2011-09-03T21:55:00Z,29.567,2,0.0
2011-09-04T00:55:00Z,29.354,2,0.0
2011-09-04T03:55:00Z,29.062,2,0.0
2011-09-04T06:55:00Z,29.01,2,0.0
2011-09-04T09:55:00Z,28.993,2,0.0
2011-09-04T12:55:00Z,28.975,2,0.0
2011-09-04T15:55:00Z,29.012,2,0.0
2011-09-04T18:55:00Z,29.23,2,0.0
2011-09-04T21:55:00Z,29.209,2,0.0
2011-09-05T00:55:00Z,29.072,2,0.0
2011-09-05T03:55:00Z,29.025,2,0.0
2011-09-05T06:55:00Z,28.961,2,0.0
2011-09-05T09:55:00Z,28.945,2,0.0
2011-09-05T12:55:00Z,28.945,2,0.0
2011-09-05T15:55:00Z,28.951,2,0.0
2011-09-05T18:55:00Z,29.023,2,0.0
2011-09-05T21:55:00Z,29.043,2,0.0
2011-09-06T00:55:00Z,29.008,2,0.0
2011-09-06T03:55:00Z,28.987,2,0.0
2011-09-06T06:55:00Z,28.97,2,0.0
2011-09-06T09:55:00Z,28.891,2,0.0
2011-09-06T12:55:00Z,28.826,2,0.0
2011-09-06T15:55:00Z,28.863,2,0.0
2011-09-06T18:55:00Z,28.919,2,0.0
2011-09-06T21:55:00Z,28.937,2,0.0
2011-09-07T00:55:00Z,28.869,2,0.0
2011-09-07T03:55:00Z,28.804,2,0.0
2011-09-07T06:55:00Z,28.745,2,0.0
2011-09-07T09:55:00Z,28.693,2,0.0
2011-09-07T12:55:00Z,28.609,2,0.0
2011-09-07T15:55:00Z,28.661,2,0.0
2011-09-07T18:55:00Z,28.95,2,0.0
2011-09-07T21:55:00Z,28.791,2,0.0
2011-09-08T00:55:00Z,28.656,2,0.0
2011-09-08T03:55:00Z,28.627,2,0.0
2011-09-08T06:55:00Z,28.539,2,0.0
2011-09-08T09:55:00Z,28.488,2,0.0
2011-09-08T12:55:00Z,28.449,2,0.0
2011-09-08T15:55:00Z,28.521,2,0.0
2011-09-08T18:55:00Z,28.825,2,0.0
2011-09-08T21:55:00Z,28.678,2,0.0
2011-09-09T00:55:00Z,28.534,2,0.0
2011-09-09T03:55:00Z,28.453,2,0.0
2011-09-09T06:55:00Z,28.387,2,0.0
2011-09-09T09:55:00Z,28.332,2,0.0
2011-09-09T12:55:00Z,28.299,2,0.0
2011-09-09T15:55:00Z,28.294,2,0.0
2011-09-09T18:55:00Z,28.62,2,0.0
2011-09-09T21:55:00Z,28.569,2,0.0
2011-09-10T00:55:00Z,28.381,2,0.0
2011-09-10T03:55:00Z,28.3,2,0.0
2011-09-10T06:55:00Z,28.249,2,0.0
2011-09-10T09:55:00Z,28.245,2,0.0
2011-09-10T12:55:00Z,28.205,2,0.0
2011-09-10T15:55:00Z,28.222,2,0.0
2011-09-10T18:55:00Z,28.478,2,0.0
2011-09-10T21:55:00Z,28.471,2,0.0
2011-09-11T00:55:00Z,28.336,2,0.0
2011-09-11T03:55:00Z,28.243,2,0.0
2011-09-11T06:55:00Z,28.244,2,0.0
2011-09-11T09:55:00Z,28.234,2,0.0
2011-09-11T12:55:00Z,28.239,2,0.0
2011-09-11T15:55:00Z,28.334,2,0.0
2011-09-11T18:55:00Z,28.812,2,0.0
2011-09-11T21:55:00Z,28.796,2,0.0
2011-09-12T00:55:00Z,28.387,2,0.0
2011-09-12T03:55:00Z,28.318,2,0.0
2011-09-12T06:55:00Z,28.217,2,0.0
2011-09-12T09:55:00Z,28.208,2,0.0
2011-09-12T12:55:00Z,28.267,2,0.0
2011-09-12T15:55:00Z,28.377,2,0.0
2011-09-12T18:55:00Z,28.57,2,0.0
2011-09-12T21:55:00Z,28.782,2,0.0
2011-09-13T00:55:00Z,28.415,2,0.0
2011-09-13T03:55:00Z,28.318,2,0.0
2011-09-13T06:55:00Z,28.284,2,0.0
2011-09-13T09:55:00Z,28.239,2,0.0
2011-09-13T12:55:00Z,28.27,2,0.0
2011-09-13T15:55:00Z,28.368,2,0.0
2011-09-13T18:55:00Z,28.454,2,0.0
2011-09-13T21:55:00Z,28.894,2,0.0
2011-09-14T00:55:00Z,28.44,2,0.0
2011-09-14T03:55:00Z,28.361,2,0.0
2011-09-14T06:55:00Z,28.332,2,0.0
2011-09-14T09:55:00Z,28.295,2,0.0
2011-09-14T12:55:00Z,28.286,2,0.0
2011-09-14T15:55:00Z,28.497,2,0.0
2011-09-14T18:55:00Z,28.593,2,0.0
2011-09-14T21:55:00Z,29.024,2,0.0
2011-09-15T00:55:00Z,28.605,2,0.0
2011-09-15T03:55:00Z,28.413,2,0.0
2011-09-15T06:55:00Z,28.342,2,0.0
2011-09-15T09:55:00Z,28.331,2,0.0
2011-09-15T12:55:00Z,28.316,2,0.0
2011-09-15T15:55:00Z,28.397,2,0.0
2011-09-15T18:55:00Z,28.688,2,0.0
2011-09-15T21:55:00Z,28.63,2,0.0
2011-09-16T00:55:00Z,28.55,2,0.0
2011-09-16T03:55:00Z,28.45,2,0.0
2011-09-16T06:55:00Z,28.395,2,0.0
2011-09-16T09:55:00Z,28.355,2,0.0
2011-09-16T12:55:00Z,28.396,2,0.0
2011-09-16T15:55:00Z,28.443,2,0.0
2011-09-16T18:55:00Z,28.394,2,0.0
2011-09-16T21:55:00Z,28.268,2,0.0
2011-09-17T00:55:00Z,28.253,2,0.0
2011-09-17T03:55:00Z,28.245,2,0.0
2011-09-17T06:55:00Z,28.208,2,0.0
2011-09-17T09:55:00Z,28.031,2,0.0
2011-09-17T12:55:00Z,28.008,2,0.0
2011-09-17T15:55:00Z,28.033,2,0.0
2011-09-17T18:55:00Z,27.941,2,0.0
2011-09-17T21:55:00Z,27.847,2,0.0
2011-09-18T00:55:00Z,27.792,2,0.0
2011-09-18T03:55:00Z,27.763,2,0.0
2011-09-18T06:55:00Z,27.645,2,0.0
2011-09-18T09:55:00Z,27.54,2,0.0
2011-09-18T12:55:00Z,27.511,2,0.0
2011-09-18T15:55:00Z,27.627,2,0.0
2011-09-18T18:55:00Z,27.544,2,0.0
2011-09-18T21:55:00Z,27.561,2,0.0
2011-09-19T00:55:00Z,27.476,2,0.0
2011-09-19T03:55:00Z,27.419,2,0.0
2011-09-19T06:55:00Z,27.348,2,0.0
2011-09-19T09:55:00Z,27.296,2,0.0
2011-09-19T12:55:00Z,27.186,2,0.0
2011-09-19T15:55:00Z,27.28,2,0.0
2011-09-19T18:55:00Z,27.194,2,0.0
2011-09-19T21:55:00Z,27.283,2,0.0
2011-09-20T00:55:00Z,27.116,2,0.0
2011-09-20T03:55:00Z,27.164,2,0.0
2011-09-20T06:55:00Z,27.138,2,0.0
2011-09-20T09:55:00Z,27.013,2,0.0
2011-09-20T12:55:00Z,26.916,2,0.0
2011-09-20T15:55:00Z,27.04,2,0.0
2011-09-20T18:55:00Z,27.294,2,0.0
2011-09-20T21:55:00Z,27.214,2,0.0
2011-09-21T00:55:00Z,27.117,2,0.0
2011-09-21T03:55:00Z,27.087,2,0.0
2011-09-21T06:55:00Z,27.063,2,0.0
2011-09-21T09:55:00Z,27.022,2,0.0
2011-09-21T12:55:00Z,26.909,2,0.0
2011-09-21T15:55:00Z,27.101,2,0.0
2011-09-21T18:55:00Z,27.372,2,0.0
2011-09-21T21:55:00Z,27.24,2,0.0
2011-09-22T00:55:00Z,27.114,2,0.0
2011-09-22T03:55:00Z,27.079,2,0.0
2011-09-22T06:55:00Z,27.091,2,0.0
2011-09-22T09:55:00Z,27.068,2,0.0
2011-09-22T12:55:00Z,26.997,2,0.0
2011-09-22T15:55:00Z,27.131,2,0.0
2011-09-22T18:55:00Z,27.477,2,0.0
2011-09-22T21:55:00Z,27.248,2,0.0
2011-09-23T00:55:00Z,27.04,2,0.0
2011-09-23T03:55:00Z,27.004,2,0.0
2011-09-23T06:55:00Z,27.093,2,0.0
2011-09-23T09:55:00Z,27.096,2,0.0
2011-09-23T12:55:00Z,26.957,2,0.0
2011-09-23T15:55:00Z,27.121,2,0.0
2011-09-23T18:55:00Z,27.466,2,0.0
2011-09-23T21:55:00Z,27.5,2,0.0
2011-09-24T00:55:00Z,27.373,2,0.0
2011-09-24T03:55:00Z,27.156,2,0.0
2011-09-24T06:55:00Z,27.236,2,0.0
2011-09-24T09:55:00Z,27.258,2,0.0
2011-09-24T12:55:00Z,27.203,2,0.0
2011-09-24T15:55:00Z,27.342,2,0.0
2011-09-24T18:55:00Z,27.666,2,0.0
2011-09-24T21:55:00Z,28.184,2,0.0
2011-09-25T00:55:00Z,27.501,2,0.0
2011-09-25T03:55:00Z,27.33,2,0.0
2011-09-25T06:55:00Z,27.318,2,0.0
2011-09-25T09:55:00Z,27.383,2,0.0
2011-09-25T12:55:00Z,27.349,2,0.0
2011-09-25T15:55:00Z,27.335,2,0.0
2011-09-25T18:55:00Z,27.91,2,0.0
2011-09-25T21:55:00Z,27.63,2,0.0
2011-09-26T00:55:00Z,27.538,2,0.0
2011-09-26T03:55:00Z,27.423,2,0.0
2011-09-26T06:55:00Z,27.395,2,0.0
2011-09-26T09:55:00Z,27.396,2,0.0
2011-09-26T12:55:00Z,27.42,2,0.0
2011-09-26T15:55:00Z,27.533,2,0.0
2011-09-26T18:55:00Z,27.766,2,0.0
2011-09-26T21:55:00Z,27.507,2,0.0
2011-09-27T00:55:00Z,27.527,2,0.0
2011-09-27T03:55:00Z,27.474,2,0.0
2011-09-27T06:55:00Z,27.439,2,0.0
2011-09-27T09:55:00Z,27.513,2,0.0
2011-09-27T12:55:00Z,27.54,2,0.0
2011-09-27T15:55:00Z,27.586,2,0.0
2011-09-27T18:55:00Z,27.709,2,0.0
2011-09-27T21:55:00Z,28.185,2,0.0
2011-09-28T00:55:00Z,27.733,2,0.0
2011-09-28T03:55:00Z,27.644,2,0.0
2011-09-28T06:55:00Z,27.598,2,0.0
2011-09-28T09:55:00Z,27.598,2,0.0
2011-09-28T12:55:00Z,27.628,2,0.0
2011-09-28T15:55:00Z,27.792,2,0.0
2011-09-28T18:55:00Z,27.94,2,0.0
2011-09-28T21:55:00Z,28.15,2,0.0
2011-09-29T00:55:00Z,27.762,2,0.0
2011-09-29T03:55:00Z,27.785,2,0.0
2011-09-29T06:55:00Z,27.754,2,0.0
2011-09-29T09:55:00Z,27.496,2,0.0
2011-09-29T12:55:00Z,27.742,2,0.0
2011-09-29T15:55:00Z,27.836,2,0.0
2011-09-29T18:55:00Z,27.871,2,0.0
2011-09-29T21:55:00Z,28.256,2,0.0
2011-09-30T00:55:00Z,27.841,2,0.0
2011-09-30T03:55:00Z,27.809,2,0.0
2011-09-30T06:55:00Z,27.727,2,0.0
2011-09-30T09:55:00Z,27.706,2,0.0
2011-09-30T12:55:00Z,27.753,2,0.0
2011-09-30T21:17:00Z,27.985,2,0.0
2011-10-01T00:17:00Z,27.884,2,0.0
2011-10-01T03:17:00Z,27.838,2,0.0
2011-10-01T06:17:00Z,27.685,2,0.0
2011-10-01T09:17:00Z,27.549,2,0.0
2011-10-01T12:17:00Z,27.447,2,0.0
2011-10-01T15:17:00Z,27.454,2,0.0
2011-10-01T18:17:00Z,27.467,2,0.0
2011-10-01T21:17:00Z,27.359,2,0.0
2011-10-02T00:17:00Z,27.26,2,0.0
2011-10-02T03:17:00Z,27.219,2,0.0
2011-10-02T06:17:00Z,27.112,2,0.0
2011-10-02T09:17:00Z,26.916,2,0.0
2011-10-02T12:17:00Z,26.831,2,0.0
2011-10-02T15:17:00Z,26.917,2,0.0
2011-10-02T18:17:00Z,27.112,2,0.0
2011-10-02T21:17:00Z,26.963,2,0.0
2011-10-03T00:17:00Z,26.813,2,0.0
2011-10-03T03:17:00Z,26.816,2,0.0
2011-10-03T06:17:00Z,26.791,2,0.0
2011-10-03T09:17:00Z,26.641,2,0.0
2011-10-03T12:17:00Z,26.558,2,0.0
2011-10-03T15:17:00Z,26.637,2,0.0
2011-10-03T18:17:00Z,26.824,2,0.0
2011-10-03T21:17:00Z,26.82,2,0.0
2011-10-04T00:17:00Z,26.621,2,0.0
2011-10-04T03:17:00Z,26.607,2,0.0
2011-10-04T06:17:00Z,26.624,2,0.0
2011-10-04T09:17:00Z,26.546,2,0.0
2011-10-04T12:17:00Z,26.406,2,0.0
2011-10-04T15:17:00Z,26.479,2,0.0
2011-10-04T18:17:00Z,26.623,2,0.0
2011-10-04T21:17:00Z,26.655,2,0.0
2011-10-05T00:17:00Z,26.504,2,0.0
2011-10-05T03:17:00Z,26.458,2,0.0
2011-10-05T06:17:00Z,26.434,2,0.0
2011-10-05T09:17:00Z,26.386,2,0.0
2011-10-05T12:17:00Z,26.285,2,0.0
2011-10-05T15:17:00Z,26.262,2,0.0
2011-10-05T18:17:00Z,26.309,2,0.0
2011-10-05T21:17:00Z,26.337,2,0.0
2011-10-06T00:17:00Z,26.24,2,0.0
2011-10-06T03:17:00Z,26.238,2,0.0
2011-10-06T06:17:00Z,26.202,2,0.0
2011-10-06T09:17:00Z,26.115,2,0.0
2011-10-06T12:17:00Z,26.064,2,0.0
2011-10-06T15:17:00Z,26.106,2,0.0
2011-10-06T18:17:00Z,26.219,2,0.0
2011-10-06T21:17:00Z,26.252,2,0.0
2011-10-07T00:17:00Z,25.982,2,0.0
2011-10-07T03:17:00Z,25.958,2,0.0
2011-10-07T06:17:00Z,25.904,2,0.0
2011-10-07T09:17:00Z,25.866,2,0.0
2011-10-07T12:17:00Z,25.789,2,0.0
2011-10-07T15:17:00Z,25.687,2,0.0
2011-10-07T18:17:00Z,25.722,2,0.0
2011-10-07T21:17:00Z,25.805,2,0.0
2011-10-08T00:17:00Z,25.751,2,0.0
2011-10-08T03:17:00Z,25.651,2,0.0
2011-10-08T06:17:00Z,25.58,2,0.0
2011-10-08T09:17:00Z,25.554,2,0.0
2011-10-08T12:17:00Z,25.497,2,0.0
2011-10-08T15:17:00Z,25.327,2,0.0
2011-10-08T18:17:00Z,25.366,2,0.0
2011-10-08T21:17:00Z,25.333,2,0.0
2011-10-09T00:17:00Z,25.34,2,0.0
2011-10-09T03:17:00Z,25.127,2,0.0
2011-10-09T06:17:00Z,25.037,2,0.0
2011-10-09T09:17:00Z,25.03,2,0.0
2011-10-09T12:17:00Z,25.003,2,0.0
2011-10-09T15:17:00Z,24.93,2,0.0
2011-10-09T18:17:00Z,24.84,2,0.0
2011-10-09T21:17:00Z,24.861,2,0.0
2011-10-10T00:17:00Z,24.867,2,0.0
2011-10-10T03:17:00Z,24.798,2,0.0
2011-10-10T06:17:00Z,24.651,2,0.0
2011-10-10T09:17:00Z,24.628,2,0.0
2011-10-10T12:17:00Z,24.653,2,0.0
2011-10-10T15:17:00Z,24.673,2,0.0
2011-10-10T18:17:00Z,24.62,2,0.0
2011-10-10T21:17:00Z,24.754,2,0.0
2011-10-11T00:17:00Z,24.734,2,0.0
2011-10-11T03:17:00Z,24.787,2,0.0
2011-10-11T06:17:00Z,24.618,2,0.0
2011-10-11T09:17:00Z,24.627,2,0.0
2011-10-11T12:17:00Z,24.685,2,0.0
2011-10-11T15:17:00Z,24.714,2,0.0
2011-10-11T18:17:00Z,24.778,2,0.0
2011-10-11T21:17:00Z,24.781,2,0.0
2011-10-12T00:17:00Z,24.765,2,0.0
2011-10-12T03:17:00Z,24.725,2,0.0
2011-10-12T06:17:00Z,24.667,2,0.0
2011-10-12T09:17:00Z,24.699,2,0.0
2011-10-12T12:17:00Z,24.689,2,0.0
2011-10-12T15:17:00Z,24.752,2,0.0
2011-10-12T18:17:00Z,24.818,2,0.0
2011-10-12T21:17:00Z,24.913,2,0.0
2011-10-13T00:17:00Z,24.885,2,0.0
2011-10-13T03:17:00Z,24.834,2,0.0
2011-10-13T06:17:00Z,24.721,2,0.0
2011-10-13T09:17:00Z,24.69,2,0.0
2011-10-13T12:17:00Z,24.731,2,0.0
2011-10-13T15:17:00Z,24.771,2,0.0
2011-10-13T18:17:00Z,24.989,2,0.0
2011-10-13T21:17:00Z,25.028,2,0.0
2011-10-14T00:17:00Z,24.908,2,0.0
2011-10-14T06:17:00Z,24.713,2,0.0
2011-10-14T12:17:00Z,24.62,2,0.0
2011-10-14T15:17:00Z,24.619,2,0.0
2011-10-14T18:17:00Z,24.68,2,0.0
2011-10-14T21:17:00Z,24.69,2,0.0
2011-10-15T00:17:00Z,24.654,2,0.0
2011-10-15T03:17:00Z,24.653,2,0.0
2011-10-15T06:17:00Z,24.615,2,0.0
2011-10-15T09:17:00Z,24.54,2,0.0
2011-10-15T12:17:00Z,24.546,2,0.0
2011-10-15T15:17:00Z,24.565,2,0.0
2011-10-15T18:17:00Z,24.757,2,0.0
2011-10-15T21:17:00Z,24.97,2,0.0
2011-10-16T00:17:00Z,24.63,2,0.0
2011-10-16T03:17:00Z,24.574,2,0.0
2011-10-16T06:17:00Z,24.527,2,0.0
2011-10-16T09:17:00Z,24.458,2,0.0
2011-10-16T12:17:00Z,24.447,2,0.0
2011-10-16T15:17:00Z,24.471,2,0.0
2011-10-16T18:17:00Z,24.69,2,0.0
2011-10-16T21:17:00Z,24.768,2,0.0
2011-10-17T00:17:00Z,24.632,2,0.0
2011-10-17T03:17:00Z,24.493,2,0.0
2011-10-17T06:17:00Z,24.469,2,0.0
2011-10-17T09:17:00Z,24.449,2,0.0
2011-10-17T12:17:00Z,24.435,2,0.0
2011-10-17T15:17:00Z,24.53,2,0.0
2011-10-17T18:17:00Z,24.703,2,0.0
2011-10-17T21:17:00Z,25.223,2,0.0
2011-10-18T00:17:00Z,24.877,2,0.0
2011-10-18T03:17:00Z,24.71,2,0.0
2011-10-18T06:17:00Z,24.608,2,0.0
2011-10-18T09:17:00Z,24.435,2,0.0
2011-10-18T12:17:00Z,24.354,2,0.0
2011-10-18T15:17:00Z,24.519,2,0.0
2011-10-18T18:17:00Z,24.54,2,0.0
2011-10-19T00:17:00Z,24.414,2,0.0
2011-10-19T03:17:00Z,24.434,2,0.0
2011-10-19T06:17:00Z,24.479,2,0.0
2011-10-19T09:17:00Z,24.43,2,0.0
2011-10-19T12:17:00Z,24.404,2,0.0
2011-10-19T15:17:00Z,24.479,2,0.0
2011-10-19T18:17:00Z,24.566,2,0.0
2011-10-19T21:17:00Z,24.49,2,0.0
2011-10-20T00:17:00Z,24.385,2,0.0
2011-10-20T03:17:00Z,24.257,2,0.0
2011-10-20T06:17:00Z,24.197,2,0.0
2011-10-20T09:17:00Z,24.052,2,0.0
2011-10-20T12:17:00Z,23.866,2,0.0
2011-10-20T15:17:00Z,23.872,2,0.0
2011-10-20T18:17:00Z,23.923,2,0.0
2011-10-20T21:17:00Z,23.906,2,0.0
2011-10-21T00:17:00Z,23.722,2,0.0
2011-10-21T03:17:00Z,23.715,2,0.0
2011-10-21T06:17:00Z,23.689,2,0.0
2011-10-21T09:17:00Z,23.613,2,0.0
2011-10-21T12:17:00Z,23.454,2,0.0
2011-10-21T15:17:00Z,23.449,2,0.0
2011-10-21T18:17:00Z,23.656,2,0.0
2011-10-21T21:17:00Z,23.679,2,0.0
2011-10-22T00:17:00Z,23.49,2,0.0
2011-10-22T03:17:00Z,23.416,2,0.0
2011-10-22T06:17:00Z,23.457,2,0.0
2011-10-22T09:17:00Z,23.432,2,0.0
2011-10-22T12:17:00Z,23.292,2,0.0
2011-10-22T15:17:00Z,23.253,2,0.0
2011-10-22T18:17:00Z,23.39,2,0.0
2011-10-22T21:17:00Z,23.412,2,0.0
2011-10-23T00:17:00Z,23.259,2,0.0
2011-10-23T03:17:00Z,23.261,2,0.0
2011-10-23T06:17:00Z,23.237,2,0.0
2011-10-23T09:17:00Z,23.23,2,0.0
2011-10-23T12:17:00Z,23.127,2,0.0
2011-10-23T15:17:00Z,23.122,2,0.0
2011-10-23T18:17:00Z,23.277,2,0.0
2011-10-23T21:17:00Z,23.289,2,0.0
2011-10-24T00:17:00Z,23.256,2,0.0
2011-10-24T03:17:00Z,23.067,2,0.0
2011-10-24T06:17:00Z,22.987,2,0.0
2011-10-24T09:17:00Z,23.12,2,0.0
2011-10-24T12:17:00Z,23.046,2,0.0
2011-10-24T15:17:00Z,22.92,2,0.0
2011-10-24T18:17:00Z,22.966,2,0.0
2011-10-24T21:17:00Z,23.113,2,0.0
2011-10-25T00:17:00Z,23.068,2,0.0
2011-10-25T03:17:00Z,22.918,2,0.0
2011-10-25T06:17:00Z,22.843,2,0.0
2011-10-25T09:17:00Z,22.944,2,0.0
2011-10-25T12:17:00Z,22.938,2,0.0
2011-10-25T15:17:00Z,22.816,2,0.0
2011-10-25T18:17:00Z,22.894,2,0.0
2011-10-25T21:17:00Z,22.996,2,0.0
2011-10-26T00:17:00Z,23.015,2,0.0
2011-10-26T03:17:00Z,22.839,2,0.0
2011-10-26T06:17:00Z,22.714,2,0.0
2011-10-26T09:17:00Z,22.906,2,0.0
2011-10-26T12:17:00Z,22.99,2,0.0
2011-10-26T15:17:00Z,22.825,2,0.0
