time,sea_water_practical_salinity,sea_water_practical_salinity_qc_agg,z
UTC,1e-3,,m
2013-09-25T21:17:00Z,34.403,2,0.0
2013-09-26T00:17:00Z,34.398,2,0.0
2013-09-26T03:17:00Z,34.494,2,0.0
2013-09-26T06:17:00Z,34.692,2,0.0
2013-09-26T09:17:00Z,34.381,2,0.0
2013-09-26T12:17:00Z,34.313,2,0.0
2013-09-26T15:17:00Z,34.736,2,0.0
2013-09-26T18:17:00Z,34.824,2,0.0
2013-09-26T21:17:00Z,34.803,2,0.0
2013-09-27T00:17:00Z,34.647,2,0.0
2013-09-27T03:17:00Z,34.503,2,0.0
2013-09-27T06:17:00Z,34.593,2,0.0
2013-09-27T09:17:00Z,34.574,2,0.0
2013-09-27T12:17:00Z,34.506,2,0.0
2013-09-27T15:17:00Z,34.616,2,0.0
2013-09-27T18:17:00Z,34.759,2,0.0
2013-09-27T21:17:00Z,34.674,2,0.0
2013-09-28T00:17:00Z,34.677,2,0.0
2013-09-28T03:17:00Z,34.672,2,0.0
2013-09-28T06:17:00Z,34.833,2,0.0
2013-09-28T09:17:00Z,34.9,2,0.0
2013-09-28T12:17:00Z,34.834,2,0.0
2013-09-28T15:17:00Z,34.877,2,0.0
2013-09-28T18:17:00Z,34.953,2,0.0
2013-09-28T21:17:00Z,34.946,2,0.0
2013-09-29T00:17:00Z,34.934,2,0.0
2013-09-29T03:17:00Z,34.926,2,0.0
2013-09-29T06:17:00Z,34.916,2,0.0
2013-09-29T09:17:00Z,34.94,2,0.0
2013-09-29T12:17:00Z,34.899,2,0.0
2013-09-29T15:17:00Z,34.953,2,0.0
2013-09-29T18:17:00Z,35.034,2,0.0
2013-09-29T21:17:00Z,35.095,2,0.0
2013-09-30T00:17:00Z,34.983,2,0.0
2013-09-30T03:17:00Z,34.862,2,0.0
2013-09-30T06:17:00Z,34.962,2,0.0
2013-09-30T09:17:00Z,35.102,2,0.0
2013-09-30T12:17:00Z,34.985,2,0.0
2013-09-30T15:17:00Z,34.85,2,0.0
2013-09-30T18:17:00Z,34.949,2,0.0
2013-09-30T21:17:00Z,35.121,2,0.0
2013-10-01T00:17:00Z,35.028,2,0.0
2013-10-01T03:17:00Z,34.876,2,0.0
2013-10-01T06:17:00Z,34.905,2,0.0
2013-10-01T09:17:00Z,35.036,2,0.0
2013-10-01T12:17:00Z,35.046,2,0.0
2013-10-01T15:17:00Z,34.885,2,0.0
2013-10-01T18:17:00Z,34.885,2,0.0
2013-10-01T21:17:00Z,35.084,2,0.0
2013-10-02T00:17:00Z,35.051,2,0.0
2013-10-02T03:17:00Z,34.915,2,0.0
2013-10-02T06:17:00Z,34.901,2,0.0
2013-10-02T09:17:00Z,35.019,2,0.0
2013-10-02T12:17:00Z,35.054,2,0.0
2013-10-02T15:17:00Z,34.927,2,0.0
2013-10-02T18:17:00Z,34.874,2,0.0
2013-10-02T21:17:00Z,34.978,2,0.0
2013-10-03T00:17:00Z,35.038,2,0.0
2013-10-03T03:17:00Z,34.951,2,0.0
2013-10-03T06:17:00Z,34.938,2,0.0
2013-10-03T09:17:00Z,35.014,2,0.0
2013-10-03T12:17:00Z,35.102,2,0.0
2013-10-03T15:17:00Z,35.0,2,0.0
2013-10-03T18:17:00Z,34.958,2,0.0
2013-10-03T21:17:00Z,34.955,2,0.0
2013-10-04T00:17:00Z,35.058,2,0.0
2013-10-04T03:17:00Z,34.991,2,0.0
2013-10-04T06:17:00Z,34.939,2,0.0
2013-10-04T09:17:00Z,34.998,2,0.0
2013-10-04T12:17:00Z,35.044,2,0.0
2013-10-04T15:17:00Z,35.004,2,0.0
2013-10-04T18:17:00Z,34.916,2,0.0
2013-10-04T21:17:00Z,34.964,2,0.0
2013-10-05T00:17:00Z,35.055,2,0.0
2013-10-05T03:17:00Z,35.003,2,0.0
2013-10-05T06:17:00Z,34.941,2,0.0
2013-10-05T09:17:00Z,34.97,2,0.0
2013-10-05T12:17:00Z,35.046,2,0.0
2013-10-05T15:17:00Z,35.034,2,0.0
2013-10-05T18:17:00Z,34.931,2,0.0
2013-10-05T21:17:00Z,34.957,2,0.0
2013-10-06T00:17:00Z,35.017,2,0.0
2013-10-06T03:17:00Z,35.006,2,0.0
2013-10-06T06:17:00Z,34.951,2,0.0
2013-10-06T09:17:00Z,34.975,2,0.0
2013-10-06T12:17:00Z,35.088,2,0.0
2013-10-06T15:17:00Z,34.988,2,0.0
2013-10-06T18:17:00Z,34.969,2,0.0
2013-10-06T21:17:00Z,35.009,2,0.0
2013-10-07T00:17:00Z,35.049,2,0.0
2013-10-07T03:17:00Z,35.026,2,0.0
2013-10-07T06:17:00Z,34.994,2,0.0
2013-10-07T09:17:00Z,35.006,2,0.0
2013-10-07T12:17:00Z,35.106,2,0.0
2013-10-07T15:17:00Z,35.048,2,0.0
2013-10-07T18:17:00Z,34.979,2,0.0
2013-10-07T21:17:00Z,34.887,2,0.0
2013-10-08T00:17:00Z,35.045,2,0.0
2013-10-08T03:17:00Z,35.087,2,0.0
2013-10-08T06:17:00Z,34.99,2,0.0
2013-10-08T09:17:00Z,34.998,2,0.0
2013-10-08T12:17:00Z,35.064,2,0.0
2013-10-08T15:17:00Z,35.126,2,0.0
2013-10-08T18:17:00Z,35.223,2,0.0
2013-10-08T21:17:00Z,35.077,2,0.0
2013-10-09T00:17:00Z,35.093,2,0.0
2013-10-09T03:17:00Z,35.157,2,0.0
2013-10-09T06:17:00Z,35.09,2,0.0
2013-10-09T09:17:00Z,34.948,2,0.0
2013-10-09T12:17:00Z,34.905,2,0.0
2013-10-09T15:17:00Z,35.061,2,0.0
2013-10-09T18:17:00Z,35.021,2,0.0
2013-10-09T21:17:00Z,35.023,2,0.0
2013-10-10T00:17:00Z,35.106,2,0.0
2013-10-10T03:17:00Z,35.337,2,0.0
2013-10-10T06:17:00Z,35.287,2,0.0
2013-10-10T09:17:00Z,35.161,2,0.0
2013-10-10T12:17:00Z,35.284,2,0.0
2013-10-10T15:17:00Z,35.395,2,0.0
2013-10-10T18:17:00Z,35.4,2,0.0
2013-10-10T21:17:00Z,35.095,2,0.0
2013-10-11T00:17:00Z,35.121,2,0.0
2013-10-11T03:17:00Z,35.323,2,0.0
2013-10-11T06:17:00Z,35.317,2,0.0
2013-10-11T09:17:00Z,35.073,2,0.0
2013-10-11T12:17:00Z,35.061,2,0.0
2013-10-11T15:17:00Z,35.158,2,0.0
2013-10-11T18:17:00Z,35.225,2,0.0
2013-10-11T21:17:00Z,35.035,2,0.0
2013-10-12T00:17:00Z,34.953,2,0.0
2013-10-12T03:17:00Z,35.03,2,0.0
2013-10-12T06:17:00Z,35.126,2,0.0
2013-10-12T09:17:00Z,35.085,2,0.0
2013-10-12T12:17:00Z,35.02,2,0.0
2013-10-12T15:17:00Z,35.057,2,0.0
2013-10-12T18:17:00Z,35.204,2,0.0
2013-10-12T21:17:00Z,35.155,2,0.0
2013-10-13T00:17:00Z,35.066,2,0.0
2013-10-13T03:17:00Z,35.06,2,0.0
2013-10-13T06:17:00Z,35.137,2,0.0
2013-10-13T09:17:00Z,35.137,2,0.0
2013-10-13T12:17:00Z,35.069,2,0.0
2013-10-13T15:17:00Z,35.053,2,0.0
2013-10-13T18:17:00Z,35.127,2,0.0
2013-10-13T21:17:00Z,35.16,2,0.0
2013-10-14T00:17:00Z,35.083,2,0.0
2013-10-14T03:17:00Z,34.983,2,0.0
2013-10-14T06:17:00Z,35.003,2,0.0
2013-10-14T09:17:00Z,35.04,2,0.0
2013-10-14T12:17:00Z,35.291,2,0.0
2013-10-14T15:17:00Z,35.226,2,0.0
2013-10-14T18:17:00Z,35.285,2,0.0
2013-10-14T21:17:00Z,35.435,2,0.0
2013-10-15T00:17:00Z,35.467,2,0.0
2013-10-15T03:17:00Z,35.324,2,0.0
2013-10-15T06:17:00Z,35.286,2,0.0
2013-10-15T09:17:00Z,35.37,2,0.0
2013-10-15T12:17:00Z,35.36,2,0.0
2013-10-15T15:17:00Z,35.303,2,0.0
2013-10-15T18:17:00Z,35.252,2,0.0
2013-10-15T21:17:00Z,35.26,2,0.0
2013-10-16T00:17:00Z,35.261,2,0.0
2013-10-16T03:17:00Z,35.244,2,0.0
2013-10-16T06:17:00Z,35.269,2,0.0
2013-10-16T09:17:00Z,35.287,2,0.0
2013-10-16T12:17:00Z,35.302,2,0.0
2013-10-16T15:17:00Z,35.278,2,0.0
2013-10-16T18:17:00Z,35.216,2,0.0
2013-10-16T21:17:00Z,35.28,2,0.0
2013-10-17T00:17:00Z,35.295,2,0.0
2013-10-17T03:17:00Z,35.252,2,0.0
2013-10-17T06:17:00Z,35.22,2,0.0
2013-10-17T09:17:00Z,35.278,2,0.0
2013-10-17T12:17:00Z,35.295,2,0.0
2013-10-17T15:17:00Z,35.234,2,0.0
2013-10-17T18:17:00Z,35.215,2,0.0
2013-10-17T21:17:00Z,35.231,2,0.0
2013-10-18T00:17:00Z,35.299,2,0.0
2013-10-18T03:17:00Z,35.31,2,0.0
2013-10-18T06:17:00Z,35.292,2,0.0
2013-10-18T09:17:00Z,35.3,2,0.0
2013-10-18T12:17:00Z,35.356,2,0.0
2013-10-18T15:17:00Z,35.35,2,0.0
2013-10-18T18:17:00Z,35.261,2,0.0
2013-10-18T21:17:00Z,35.292,2,0.0
2013-10-19T00:17:00Z,35.39,2,0.0
2013-10-19T03:17:00Z,35.369,2,0.0
2013-10-19T06:17:00Z,35.249,2,0.0
2013-10-19T09:17:00Z,35.323,2,0.0
2013-10-19T12:17:00Z,35.418,2,0.0
2013-10-19T15:17:00Z,35.416,2,0.0
2013-10-19T18:17:00Z,34.428,2,0.0
2013-10-19T21:17:00Z,34.194,2,0.0
2013-10-20T00:17:00Z,35.277,2,0.0
2013-10-20T03:17:00Z,35.352,2,0.0
2013-10-20T06:17:00Z,35.06,2,0.0
2013-10-20T09:17:00Z,35.201,2,0.0
2013-10-20T12:17:00Z,35.374,2,0.0
2013-10-20T15:17:00Z,35.391,2,0.0
2013-10-20T18:17:00Z,35.35,2,0.0
2013-10-20T21:17:00Z,35.336,2,0.0
2013-10-21T00:17:00Z,35.403,2,0.0
2013-10-21T03:17:00Z,35.404,2,0.0
2013-10-21T06:17:00Z,35.299,2,0.0
2013-10-21T09:17:00Z,35.188,2,0.0
2013-10-21T12:17:00Z,35.316,2,0.0
2013-10-21T15:17:00Z,35.332,2,0.0
2013-10-21T18:17:00Z,35.29,2,0.0
2013-10-21T21:17:00Z,35.155,2,0.0
2013-10-22T00:17:00Z,35.223,2,0.0
2013-10-22T03:17:00Z,35.266,2,0.0
2013-10-22T06:17:00Z,35.261,2,0.0
2013-10-22T09:17:00Z,35.201,2,0.0
2013-10-22T12:17:00Z,35.279,2,0.0
2013-10-22T15:17:00Z,35.301,2,0.0
2013-10-22T18:17:00Z,35.273,2,0.0
2013-10-22T21:17:00Z,35.182,2,0.0
2013-10-23T00:17:00Z,35.229,2,0.0
2013-10-23T03:17:00Z,35.256,2,0.0
2013-10-23T06:17:00Z,35.233,2,0.0
2013-10-23T09:17:00Z,35.251,2,0.0
2013-10-23T12:17:00Z,35.264,2,0.0
2013-10-23T15:17:00Z,35.268,2,0.0
2013-10-23T18:17:00Z,35.275,2,0.0
2013-10-23T21:17:00Z,35.198,2,0.0
2013-10-24T00:17:00Z,35.201,2,0.0
2013-10-24T03:17:00Z,35.312,2,0.0
2013-10-24T06:17:00Z,35.285,2,0.0
2013-10-24T09:17:00Z,35.223,2,0.0
2013-10-24T12:17:00Z,35.265,2,0.0
2013-10-24T15:17:00Z,35.312,2,0.0
2013-10-24T18:17:00Z,35.306,2,0.0
2013-10-24T21:17:00Z,35.299,2,0.0
2013-10-25T00:17:00Z,35.313,2,0.0
2013-10-25T03:17:00Z,35.344,2,0.0
2013-10-25T06:17:00Z,35.335,2,0.0
2013-10-25T09:17:00Z,35.328,2,0.0
2013-10-25T12:17:00Z,35.338,2,0.0
2013-10-25T15:17:00Z,35.355,2,0.0
2013-10-25T18:17:00Z,35.363,2,0.0
2013-10-25T21:17:00Z,35.342,2,0.0
2013-10-26T00:17:00Z,35.324,2,0.0
2013-10-26T03:17:00Z,35.32,2,0.0
2013-10-26T06:17:00Z,35.318,2,0.0
2013-10-26T09:17:00Z,35.297,2,0.0
2013-10-26T12:17:00Z,35.283,2,0.0
2013-10-26T15:17:00Z,35.278,2,0.0
2013-10-26T18:17:00Z,35.281,2,0.0
2013-10-26T21:17:00Z,35.268,2,0.0
2013-10-27T00:17:00Z,35.253,2,0.0
2013-10-27T03:17:00Z,35.25,2,0.0
2013-10-27T06:17:00Z,35.263,2,0.0
2013-10-27T09:17:00Z,35.265,2,0.0
2013-10-27T12:17:00Z,35.255,2,0.0
2013-10-27T15:17:00Z,35.266,2,0.0
2013-10-27T18:17:00Z,35.289,2,0.0
2013-10-27T21:17:00Z,35.297,2,0.0
2013-10-28T00:17:00Z,35.284,2,0.0
2013-10-28T03:17:00Z,35.293,2,0.0
2013-10-28T06:17:00Z,35.298,2,0.0
2013-10-28T09:17:00Z,35.316,2,0.0
2013-10-28T12:17:00Z,35.303,2,0.0
2013-11-01T00:17:00Z,NaN,2,0.0
2013-11-01T06:17:00Z,NaN,2,0.0
2013-11-01T12:17:00Z,NaN,2,0.0
2013-11-01T18:17:00Z,NaN,2,0.0
2013-11-02T00:17:00Z,NaN,2,0.0
2013-11-02T06:17:00Z,NaN,2,0.0
2013-11-02T12:17:00Z,NaN,2,0.0
2013-11-02T18:17:00Z,NaN,2,0.0
2013-11-03T00:17:00Z,NaN,2,0.0
2013-11-03T06:17:00Z,NaN,2,0.0
2013-11-03T12:17:00Z,NaN,2,0.0
2013-11-03T18:17:00Z,NaN,2,0.0
2013-11-04T00:17:00Z,NaN,2,0.0
2013-11-04T06:17:00Z,NaN,2,0.0
2013-11-04T12:17:00Z,NaN,2,0.0
2013-11-04T18:17:00Z,NaN,2,0.0
2013-11-05T00:17:00Z,NaN,2,0.0
2013-11-05T06:17:00Z,NaN,2,0.0
2013-11-05T12:17:00Z,NaN,2,0.0
2013-11-20T21:17:00Z,NaN,2,0.0
2013-11-21T21:17:00Z,NaN,2,0.0
2013-11-22T00:17:00Z,NaN,2,0.0
2013-11-22T03:17:00Z,NaN,2,0.0
2013-11-22T06:17:00Z,NaN,2,0.0
2013-11-22T09:17:00Z,NaN,2,0.0
2013-11-22T12:17:00Z,NaN,2,0.0
2013-11-22T15:17:00Z,NaN,2,0.0
2013-11-22T18:17:00Z,NaN,2,0.0
2013-11-22T21:17:00Z,NaN,2,0.0
2013-11-23T00:17:00Z,NaN,2,0.0
2013-11-23T03:17:00Z,NaN,2,0.0
2013-11-23T06:17:00Z,NaN,2,0.0
2013-11-23T09:17:00Z,NaN,2,0.0
2013-11-23T12:17:00Z,NaN,2,0.0
2013-11-23T15:17:00Z,NaN,2,0.0
2013-11-23T18:17:00Z,NaN,2,0.0
2013-11-23T21:17:00Z,NaN,2,0.0
2013-11-24T00:17:00Z,NaN,2,0.0
2013-11-24T03:17:00Z,NaN,2,0.0
2013-11-24T06:17:00Z,NaN,2,0.0
2013-11-24T09:17:00Z,NaN,2,0.0
2013-11-24T12:17:00Z,NaN,2,0.0
2013-11-24T15:17:00Z,NaN,2,0.0
2013-11-24T18:17:00Z,NaN,2,0.0
2013-11-24T21:17:00Z,NaN,2,0.0
2013-11-25T00:17:00Z,NaN,2,0.0
2013-11-25T03:17:00Z,NaN,2,0.0
2013-11-25T06:17:00Z,NaN,2,0.0
2013-11-25T09:17:00Z,NaN,2,0.0
2013-11-25T12:17:00Z,NaN,2,0.0
2013-11-25T15:17:00Z,NaN,2,0.0
2013-11-25T18:17:00Z,NaN,2,0.0
2013-11-25T21:17:00Z,NaN,2,0.0
2013-11-26T00:17:00Z,NaN,2,0.0
2013-11-26T03:17:00Z,NaN,2,0.0
2013-11-26T06:17:00Z,NaN,2,0.0
2013-11-26T09:17:00Z,NaN,2,0.0
2013-11-26T12:17:00Z,NaN,2,0.0
2013-11-26T15:17:00Z,NaN,2,0.0
2013-11-26T18:17:00Z,NaN,2,0.0
2013-11-26T21:17:00Z,NaN,2,0.0
2013-11-27T00:17:00Z,NaN,2,0.0
2013-11-27T03:17:00Z,NaN,2,0.0
2013-11-27T06:17:00Z,NaN,2,0.0
2013-11-27T09:17:00Z,NaN,2,0.0
2013-11-27T12:17:00Z,NaN,2,0.0
2013-11-27T15:17:00Z,NaN,2,0.0
2013-11-27T18:17:00Z,NaN,2,0.0
2013-11-27T21:17:00Z,NaN,2,0.0
2013-11-28T00:17:00Z,NaN,2,0.0
2013-11-28T03:17:00Z,NaN,2,0.0
2013-11-28T06:17:00Z,NaN,2,0.0
2013-11-28T09:17:00Z,NaN,2,0.0
2013-11-28T12:17:00Z,NaN,2,0.0
2013-11-28T15:17:00Z,NaN,2,0.0
2013-11-28T18:17:00Z,NaN,2,0.0
2013-11-28T21:17:00Z,NaN,2,0.0
2013-11-29T00:17:00Z,NaN,2,0.0
2013-11-29T03:17:00Z,NaN,2,0.0
2013-11-29T06:17:00Z,NaN,2,0.0
2013-11-29T09:17:00Z,NaN,2,0.0
2013-11-29T12:17:00Z,NaN,2,0.0
2013-11-29T15:17:00Z,NaN,2,0.0
2013-11-29T18:17:00Z,NaN,2,0.0
2013-11-29T21:17:00Z,NaN,2,0.0
2013-11-30T00:17:00Z,NaN,2,0.0
2013-11-30T03:17:00Z,NaN,2,0.0
2013-11-30T06:17:00Z,NaN,2,0.0
2013-11-30T09:17:00Z,NaN,2,0.0
2013-11-30T12:17:00Z,NaN,2,0.0
2013-11-30T15:17:00Z,NaN,2,0.0
2013-11-30T18:17:00Z,NaN,2,0.0
2013-11-30T21:17:00Z,NaN,2,0.0
2013-12-01T00:17:00Z,NaN,2,0.0
2013-12-01T03:17:00Z,NaN,2,0.0
2013-12-01T06:17:00Z,NaN,2,0.0
2013-12-01T09:17:00Z,NaN,2,0.0
2013-12-01T12:17:00Z,NaN,2,0.0
2013-12-01T15:17:00Z,NaN,2,0.0
2013-12-01T18:17:00Z,NaN,2,0.0
2013-12-01T21:17:00Z,NaN,2,0.0
2013-12-02T00:17:00Z,NaN,2,0.0
2013-12-02T03:17:00Z,NaN,2,0.0
2013-12-02T06:17:00Z,NaN,2,0.0
2013-12-02T09:17:00Z,NaN,2,0.0
2013-12-02T12:17:00Z,NaN,2,0.0
2013-12-02T15:17:00Z,NaN,2,0.0
2013-12-02T18:17:00Z,NaN,2,0.0
2013-12-02T21:17:00Z,NaN,2,0.0
2013-12-03T00:17:00Z,NaN,2,0.0
2013-12-03T03:17:00Z,NaN,2,0.0
2013-12-03T06:17:00Z,NaN,2,0.0
2013-12-03T09:17:00Z,NaN,2,0.0
2013-12-03T12:17:00Z,NaN,2,0.0
2013-12-03T15:17:00Z,NaN,2,0.0
2013-12-03T18:17:00Z,NaN,2,0.0
2013-12-03T21:17:00Z,NaN,2,0.0
2013-12-04T00:17:00Z,NaN,2,0.0
2013-12-04T03:17:00Z,NaN,2,0.0
2013-12-04T06:17:00Z,NaN,2,0.0
2013-12-04T09:17:00Z,NaN,2,0.0
2013-12-04T12:17:00Z,NaN,2,0.0
2013-12-04T15:17:00Z,NaN,2,0.0
2013-12-04T18:17:00Z,NaN,2,0.0
2013-12-04T21:17:00Z,NaN,2,0.0
2013-12-05T00:17:00Z,NaN,2,0.0
2013-12-05T03:17:00Z,NaN,2,0.0
2013-12-05T06:17:00Z,NaN,2,0.0
2013-12-05T09:17:00Z,NaN,2,0.0
2013-12-05T12:17:00Z,NaN,2,0.0
2013-12-05T15:17:00Z,NaN,2,0.0
2013-12-05T18:17:00Z,NaN,2,0.0
2013-12-05T21:17:00Z,NaN,2,0.0
2013-12-06T00:17:00Z,NaN,2,0.0
2013-12-06T03:17:00Z,NaN,2,0.0
2013-12-06T06:17:00Z,NaN,2,0.0
2013-12-06T09:17:00Z,NaN,2,0.0
2013-12-06T12:17:00Z,NaN,2,0.0
2013-12-06T15:17:00Z,NaN,2,0.0
2013-12-06T18:17:00Z,NaN,2,0.0
2013-12-06T21:17:00Z,NaN,2,0.0
2013-12-07T00:17:00Z,NaN,2,0.0
2013-12-07T03:17:00Z,NaN,2,0.0
2013-12-07T06:17:00Z,NaN,2,0.0
2013-12-07T09:17:00Z,NaN,2,0.0
2013-12-07T12:17:00Z,NaN,2,0.0
2013-12-07T15:17:00Z,NaN,2,0.0
2013-12-07T18:17:00Z,NaN,2,0.0
2013-12-07T21:17:00Z,NaN,2,0.0
2013-12-08T00:17:00Z,NaN,2,0.0
2013-12-08T03:17:00Z,NaN,2,0.0
2013-12-08T06:17:00Z,NaN,2,0.0
2013-12-08T09:17:00Z,NaN,2,0.0
2013-12-08T12:17:00Z,NaN,2,0.0
2013-12-08T15:17:00Z,NaN,2,0.0
2013-12-08T18:17:00Z,NaN,2,0.0
2013-12-08T21:17:00Z,NaN,2,0.0
2013-12-09T00:17:00Z,NaN,2,0.0
2013-12-09T03:17:00Z,NaN,2,0.0
2013-12-09T06:17:00Z,NaN,2,0.0
2013-12-09T09:17:00Z,NaN,2,0.0
2013-12-09T12:17:00Z,NaN,2,0.0
2013-12-09T15:17:00Z,NaN,2,0.0
2013-12-09T18:17:00Z,NaN,2,0.0
2013-12-09T21:17:00Z,NaN,2,0.0
2013-12-10T00:17:00Z,NaN,2,0.0
2013-12-10T03:17:00Z,NaN,2,0.0
2013-12-10T06:17:00Z,NaN,2,0.0
2013-12-10T09:17:00Z,NaN,2,0.0
2013-12-10T12:17:00Z,NaN,2,0.0
2013-12-10T15:17:00Z,NaN,2,0.0
2013-12-10T18:17:00Z,NaN,2,0.0
2013-12-10T21:17:00Z,NaN,2,0.0
2013-12-11T00:17:00Z,NaN,2,0.0
2013-12-11T03:17:00Z,NaN,2,0.0
2013-12-11T06:17:00Z,NaN,2,0.0
2013-12-11T09:17:00Z,NaN,2,0.0
2013-12-11T12:17:00Z,NaN,2,0.0
2013-12-11T15:17:00Z,NaN,2,0.0
2013-12-11T18:17:00Z,NaN,2,0.0
2013-12-11T21:17:00Z,NaN,2,0.0
2013-12-12T00:17:00Z,NaN,2,0.0
2013-12-12T03:17:00Z,NaN,2,0.0
2013-12-12T06:17:00Z,NaN,2,0.0
2013-12-12T09:17:00Z,NaN,2,0.0
2013-12-12T12:17:00Z,NaN,2,0.0
2013-12-12T15:17:00Z,NaN,2,0.0
2013-12-12T18:17:00Z,NaN,2,0.0
2013-12-12T21:17:00Z,NaN,2,0.0
2013-12-13T00:17:00Z,NaN,2,0.0
2013-12-13T03:17:00Z,NaN,2,0.0
2013-12-13T06:17:00Z,NaN,2,0.0
2013-12-13T09:17:00Z,NaN,2,0.0
2013-12-13T12:17:00Z,NaN,2,0.0
2013-12-13T15:17:00Z,NaN,2,0.0
2013-12-13T18:17:00Z,NaN,2,0.0
2013-12-14T00:17:00Z,NaN,2,0.0
2013-12-14T03:17:00Z,NaN,2,0.0
2013-12-14T06:17:00Z,NaN,2,0.0
2013-12-14T09:17:00Z,NaN,2,0.0
2013-12-14T12:17:00Z,NaN,2,0.0
2013-12-14T15:17:00Z,NaN,2,0.0
2013-12-14T18:17:00Z,NaN,2,0.0
2013-12-14T21:17:00Z,NaN,2,0.0
2013-12-15T00:17:00Z,NaN,2,0.0
2013-12-15T03:17:00Z,NaN,2,0.0
2013-12-15T06:17:00Z,NaN,2,0.0
2013-12-15T09:17:00Z,NaN,2,0.0
2013-12-15T12:17:00Z,NaN,2,0.0
2013-12-15T15:17:00Z,NaN,2,0.0
2013-12-15T18:17:00Z,NaN,2,0.0
2013-12-15T21:17:00Z,NaN,2,0.0
2013-12-16T00:17:00Z,NaN,2,0.0
2013-12-16T03:17:00Z,NaN,2,0.0
2013-12-16T06:17:00Z,NaN,2,0.0
2013-12-16T09:17:00Z,NaN,2,0.0
2013-12-16T12:17:00Z,NaN,2,0.0
2013-12-16T15:17:00Z,NaN,2,0.0
2013-12-16T18:17:00Z,NaN,2,0.0
2013-12-16T21:17:00Z,NaN,2,0.0
2013-12-17T00:17:00Z,NaN,2,0.0
2013-12-17T03:17:00Z,NaN,2,0.0
2013-12-17T06:17:00Z,NaN,2,0.0
2013-12-17T09:17:00Z,NaN,2,0.0
2013-12-17T12:17:00Z,NaN,2,0.0
2013-12-17T15:17:00Z,NaN,2,0.0
2013-12-17T18:17:00Z,NaN,2,0.0
2013-12-17T21:17:00Z,NaN,2,0.0
2013-12-18T00:17:00Z,NaN,2,0.0
2013-12-18T03:17:00Z,NaN,2,0.0
2013-12-18T06:17:00Z,NaN,2,0.0
2013-12-18T09:17:00Z,NaN,2,0.0
2013-12-18T12:17:00Z,NaN,2,0.0
2013-12-18T15:17:00Z,NaN,2,0.0
2013-12-18T18:17:00Z,NaN,2,0.0
2013-12-18T21:17:00Z,NaN,2,0.0
2013-12-19T00:17:00Z,NaN,2,0.0
2013-12-19T03:17:00Z,NaN,2,0.0
2013-12-19T06:17:00Z,NaN,2,0.0
2013-12-19T09:17:00Z,NaN,2,0.0
2013-12-19T12:17:00Z,NaN,2,0.0
2013-12-19T15:17:00Z,NaN,2,0.0
2013-12-19T18:17:00Z,NaN,2,0.0
2013-12-19T21:17:00Z,NaN,2,0.0
2013-12-20T00:17:00Z,NaN,2,0.0
2013-12-20T03:17:00Z,NaN,2,0.0
2013-12-20T06:17:00Z,NaN,2,0.0
2013-12-20T09:17:00Z,NaN,2,0.0
2013-12-20T12:17:00Z,NaN,2,0.0
2013-12-20T15:17:00Z,NaN,2,0.0
2013-12-20T18:17:00Z,NaN,2,0.0
2013-12-20T21:17:00Z,NaN,2,0.0
2013-12-21T00:17:00Z,NaN,2,0.0
2013-12-21T03:17:00Z,NaN,2,0.0
2013-12-21T06:17:00Z,NaN,2,0.0
2013-12-21T09:17:00Z,NaN,2,0.0
2013-12-21T12:17:00Z,NaN,2,0.0
2013-12-21T15:17:00Z,NaN,2,0.0
2013-12-21T18:17:00Z,NaN,2,0.0
2013-12-21T21:17:00Z,NaN,2,0.0
2013-12-22T00:17:00Z,NaN,2,0.0
2013-12-22T03:17:00Z,NaN,2,0.0
2013-12-22T06:17:00Z,NaN,2,0.0
2013-12-22T09:17:00Z,NaN,2,0.0
2013-12-22T12:17:00Z,NaN,2,0.0
2013-12-22T15:17:00Z,NaN,2,0.0
2013-12-22T18:17:00Z,NaN,2,0.0
2013-12-22T21:17:00Z,NaN,2,0.0
2013-12-23T00:17:00Z,NaN,2,0.0
2013-12-23T03:17:00Z,NaN,2,0.0
2013-12-23T06:17:00Z,NaN,2,0.0
2013-12-23T09:17:00Z,NaN,2,0.0
2013-12-23T12:17:00Z,NaN,2,0.0
2013-12-23T15:17:00Z,NaN,2,0.0
2013-12-23T18:17:00Z,NaN,2,0.0
2013-12-23T21:17:00Z,NaN,2,0.0
2013-12-24T00:17:00Z,NaN,2,0.0
2013-12-24T03:17:00Z,NaN,2,0.0
2013-12-24T06:17:00Z,NaN,2,0.0
2013-12-24T09:17:00Z,NaN,2,0.0
2013-12-24T12:17:00Z,NaN,2,0.0
2013-12-24T15:17:00Z,NaN,2,0.0
2013-12-24T18:17:00Z,NaN,2,0.0
2013-12-24T21:17:00Z,NaN,2,0.0
2013-12-25T00:17:00Z,NaN,2,0.0
2013-12-25T03:17:00Z,NaN,2,0.0
2013-12-25T06:17:00Z,NaN,2,0.0
2013-12-25T09:17:00Z,NaN,2,0.0
2013-12-25T12:17:00Z,NaN,2,0.0
2013-12-25T15:17:00Z,NaN,2,0.0
2013-12-25T18:17:00Z,NaN,2,0.0
2013-12-25T21:17:00Z,NaN,2,0.0
2013-12-26T00:17:00Z,NaN,2,0.0
2013-12-26T03:17:00Z,NaN,2,0.0
2013-12-26T06:17:00Z,NaN,2,0.0
2013-12-26T09:17:00Z,NaN,2,0.0
